Operation_ID,ID,Op_role,Tie_ID,Kinship,Tie_Year,Tie_Extinguish,01,03,04,05,06,07,08,09,10,11,12,13,14,15,18,19,20,22,23,25,26,27,28
28,128,6,1375,,1990,,,,,,,,,,,,,,,,,,,,,,,,1
28,129,5 (2); 9,102,,2003,,,,,,,,,,,,,,,,,,,,,,,,1
28,129,5 (2); 9,1370,,2003,,,,,,,,,,,,,,,,,,,,,,,,2
28,130,5 (2),99,,,,,,,,,,,,,,,,,,,,,,,,,,1
28,130,5 (2),103,,,,,,,,,,,,,,,,,,,,,,,,,,1
28,130,5 (2),128,,,,,,,,,,,,,,,,,,,,,,,,,,1
28,130,5 (2),132,,,,,,,,,,,,,,,,,,,,,,,,,,1
28,130,5 (2),136,,,,,,,,,,,,,,,,,,,,,,,,,,1
28,130,5 (2),1356,,,,,,,,,,,,,,,,,,,,,,,,,,1
28,130,5 (2),1375,,,,,,,,,,,,,,,,,,,,,,,,,,1
28,132,,130,,,,,,,,,,,,,,,,,,,,,,,,,,1
28,134,2,102,,1992,,,,,,,,,,,,,,,,,,,,,,,,1
28,134,2,135,,,,,,,,,,,,,,,,,,,,,,,,,,3
28,135,2,102,,1992,,,,,,,,,,,,,,,,,,,,,,,,1
28,135,2,134,,,,,,,,,,,,,,,,,,,,,,,,,,3
28,136,5 (2),98,,2001,,,,,,,,,,,,,,,,,,,,,,,,1
28,136,5 (2),102,,2001,,,,,,,,,,,,,,,,,,,,,,,,2
28,136,5 (2),99,,2001,,,,,,,,,,,,,,,,,,,,,,,,1
28,136,5 (2),103,,2001,,,,,,,,,,,,,,,,,,,,,,,,1
28,136,5 (2),128,,2001,,,,,,,,,,,,,,,,,,,,,,,,1
28,136,5 (2),130,,2001,,,,,,,,,,,,,,,,,,,,,,,,1
28,136,5 (2),1356,,2001,,,,,,,,,,,,,,,,,,,,,,,,1
28,136,5 (2),1375,,2001,,,,,,,,,,,,,,,,,,,,,,,,1
3,203,,204,,1992,,,1,,,,,,,,,,,,,,,,,,,,,
3,203,,205,,1992,,,1,,,,,,,,,,,,,,,,,,,,,
3,204,,203,,1989,,,1,,,,,,,,,,,,,,,,,,,,,
3,204,,205,,1989,,,2,,,,,,,,,,,,,,,,,,,,,
3,204,,207,,1989,,,1,,,,,,,,,,,,,,,,,,,,,
3,204,,211,,1992,,,1,,,,,,,,,,,,,,,,,,,,,
3,204,,212,,1993,,,1,,,,,,,,,,,,,,,,,,,,,
3,204,,213,,1992,,,1,,,,,,,,,,,,,,,,,,,,,
3,204,,214,,1989,,,1,,,,,,,,,,,,,,,,,,,,,
3,204,,215,,1989,,,1,,,,,,,,,,,,,,,,,,,,,
3,204,,216,,1989,,,1,,,,,,,,,,,,,,,,,,,,,
3,204,,217,,1989,,,1,,,,,,,,,,,,,,,,,,,,,
3,204,,218,,1989,,,1,,,,,,,,,,,,,,,,,,,,,
3,204,,219,,1989,,,1,,,,,,,,,,,,,,,,,,,,,
3,205,,203,,1989,,,1,,,,,,,,,,,,,,,,,,,,,
3,205,,204,,1989,,,2,,,,,,,,,,,,,,,,,,,,,
3,205,,206,,1989,,,1,,,,,,,,,,,,,,,,,,,,,
3,205,,207,,1989,,,1,,,,,,,,,,,,,,,,,,,,,
3,205,,208,,1989,,,1,,,,,,,,,,,,,,,,,,,,,
3,205,,209,,1989,,,1,,,,,,,,,,,,,,,,,,,,,
3,205,,210,,1989,,,1,,,,,,,,,,,,,,,,,,,,,
3,205,,211,,1989,,,1,,,,,,,,,,,,,,,,,,,,,
3,205,,212,,1989,,,1,,,,,,,,,,,,,,,,,,,,,
3,205,,213,,1989,,,1,,,,,,,,,,,,,,,,,,,,,
3,205,,214,,1989,,,1,,,,,,,,,,,,,,,,,,,,,
3,205,,215,,1989,,,1,,,,,,,,,,,,,,,,,,,,,
3,205,,216,,1989,,,1,,,,,,,,,,,,,,,,,,,,,
3,205,,217,,1989,,,1,,,,,,,,,,,,,,,,,,,,,
3,205,,218,,1989,,,1,,,,,,,,,,,,,,,,,,,,,
3,205,,219,,1989,,,1,,,,,,,,,,,,,,,,,,,,,
3,205,,220,,1989,,,1,,,,,,,,,,,,,,,,,,,,,
3,205,,221,,1989,,,1,,,,,,,,,,,,,,,,,,,,,
3,206,,205,,1991,,,1,,,,,,,,,,,,,,,,,,,,,
3,206,,207,,1991,,,2,,,,,,,,,,,,,,,,,,,,,
3,206,,208,,1991,,,2,,,,,,,,,,,,,,,,,,,,,
3,206,,209,,1991,,,1,,,,,,,,,,,,,,,,,,,,,
3,206,,211,,1991,,,1,,,,,,,,,,,,,,,,,,,,,
3,206,,213,,1991,,,1,,,,,,,,,,,,,,,,,,,,,
3,206,,216,,1991,,,1,,,,,,,,,,,,,,,,,,,,,
3,206,,218,,1991,,,1,,,,,,,,,,,,,,,,,,,,,
3,207,,204,,1989,,,1,,,,,,,,,,,,,,,,,,,,,
3,207,,205,,1989,,,1,,,,,,,,,,,,,,,,,,,,,
3,207,,206,,1991,,,2,,,,,,,,,,,,,,,,,,,,,
3,207,,208,,1991,,,2,,,,,,,,,,,,,,,,,,,,,
3,207,,209,,1991,,,1,,,,,,,,,,,,,,,,,,,,,
3,207,8,211,,1991,,,2,,,,,,,,,,,,,,,,,,,,,
3,207,,213,,1991,,,1,,,,,,,,,,,,,,,,,,,,,
3,207,,218,,1991,,,1,,,,,,,,,,,,,,,,,,,,,
3,207,,219,,1991,,,2,,,,,,,,,,,,,,,,,,,,,
3,207,,220,,1991,,,1,,,,,,,,,,,,,,,,,,,,,
3,207,,221,,1991,,,1,,,,,,,,,,,,,,,,,,,,,
3,208,,205,,1991,,,1,,,,,,,,,,,,,,,,,,,,,
3,208,,206,,1991,,,2,,,,,,,,,,,,,,,,,,,,,
3,208,,207,,1991,,,2,,,,,,,,,,,,,,,,,,,,,
3,208,,213,,1991,,,2,,,,,,,,,,,,,,,,,,,,,
3,208,,214,,1991,,,2,,,,,,,,,,,,,,,,,,,,,
3,209,,205,,1992,,,1,,,,,,,,,,,,,,,,,,,,,
3,209,,206,,1992,,,1,,,,,,,,,,,,,,,,,,,,,
3,209,,207,,1992,,,1,,,,,,,,,,,,,,,,,,,,,
3,209,,210,,1992,,,2,,,,,,,,,,,,,,,,,,,,,
3,209,,211,,1992,,,1,,,,,,,,,,,,,,,,,,,,,
3,209,,213,,1992,,,1,,,,,,,,,,,,,,,,,,,,,
3,209,,216,,1992,,,2,,,,,,,,,,,,,,,,,,,,,
3,209,,218,,1992,,,1,,,,,,,,,,,,,,,,,,,,,
3,210,,205,,1992,,,1,,,,,,,,,,,,,,,,,,,,,
3,210,,209,,1992,,,2,,,,,,,,,,,,,,,,,,,,,
3,210,,216,,1992,,,2,,,,,,,,,,,,,,,,,,,,,
3,211,,204,,1992,,,1,,,,,,,,,,,,,,,,,,,,,
3,211,,205,,1992,,,1,,,,,,,,,,,,,,,,,,,,,
3,211,,206,,1992,,,1,,,,,,,,,,,,,,,,,,,,,
3,211,,207,,1992,,,2,,,,,,,,,,,,,,,,,,,,,
3,211,,209,,1992,,,1,,,,,,,,,,,,,,,,,,,,,
3,211,,212,,1992,,,2,,,,,,,,,,,,,,,,,,,,,
3,211,,213,,1992,,,2,,,,,,,,,,,,,,,,,,,,,
3,211,,218,,1992,,,1,,,,,,,,,,,,,,,,,,,,,
3,211,,219,,1992,,,2,,,,,,,,,,,,,,,,,,,,,
3,212,,204,,1993,,,1,,,,,,,,,,,,,,,,,,,,,
3,212,,205,,1993,,,1,,,,,,,,,,,,,,,,,,,,,
3,212,,211,,1993,,,2,,,,,,,,,,,,,,,,,,,,,
3,212,,213,,1993,,,2,,,,,,,,,,,,,,,,,,,,,
3,212,,217,,1993,,,2,,,,,,,,,,,,,,,,,,,,,
3,212,,218,,1993,,,2,,,,,,,,,,,,,,,,,,,,,
3,213,,204,,1992,,,1,,,,,,,,,,,,,,,,,,,,,
3,213,,205,,1992,,,1,,,,,,,,,,,,,,,,,,,,,
3,213,,206,,1992,,,1,,,,,,,,,,,,,,,,,,,,,
3,213,,207,,1992,,,1,,,,,,,,,,,,,,,,,,,,,
3,213,,208,,1992,,,2,,,,,,,,,,,,,,,,,,,,,
3,213,,209,,1992,,,1,,,,,,,,,,,,,,,,,,,,,
3,213,,211,,1992,,,2,,,,,,,,,,,,,,,,,,,,,
3,213,,212,,1992,,,2,,,,,,,,,,,,,,,,,,,,,
3,213,,214,,1992,,,2,,,,,,,,,,,,,,,,,,,,,
3,213,,218,,1992,,,1,,,,,,,,,,,,,,,,,,,,,
3,214,,204,,1992,,,1,,,,,,,,,,,,,,,,,,,,,
3,214,,205,,1992,,,1,,,,,,,,,,,,,,,,,,,,,
3,214,,208,,1992,,,2,,,,,,,,,,,,,,,,,,,,,
3,214,,213,,1992,,,2,,,,,,,,,,,,,,,,,,,,,
3,214,,215,,1992,,,2,,,,,,,,,,,,,,,,,,,,,
3,214,,216,,1992,,,2,,,,,,,,,,,,,,,,,,,,,
3,214,,217,,1992,,,1,,,,,,,,,,,,,,,,,,,,,
3,214,,218,,1992,,,1,,,,,,,,,,,,,,,,,,,,,
3,214,,219,,1992,,,1,,,,,,,,,,,,,,,,,,,,,
3,215,,204,,1993,,,1,,,,,,,,,,,,,,,,,,,,,
3,215,,205,,1993,,,1,,,,,,,,,,,,,,,,,,,,,
3,215,,214,,1993,,,2,,,,,,,,,,,,,,,,,,,,,
3,215,,216,,1993,,,3,,,,,,,,,,,,,,,,,,,,,
3,215,,217,,1993,,,1,,,,,,,,,,,,,,,,,,,,,
3,215,,218,,1993,,,1,,,,,,,,,,,,,,,,,,,,,
3,215,,219,,1993,,,1,,,,,,,,,,,,,,,,,,,,,
3,216,,204,,1994,,,1,,,,,,,,,,,,,,,,,,,,,
3,216,,205,,1994,,,1,,,,,,,,,,,,,,,,,,,,,
3,216,,206,,1994,,,1,,,,,,,,,,,,,,,,,,,,,
3,216,,209,,1994,,,2,,,,,,,,,,,,,,,,,,,,,
3,216,,210,,1994,,,2,,,,,,,,,,,,,,,,,,,,,
3,216,,214,,1994,,,2,,,,,,,,,,,,,,,,,,,,,
3,216,,215,,1994,,,3,,,,,,,,,,,,,,,,,,,,,
3,216,,217,,1994,,,1,,,,,,,,,,,,,,,,,,,,,
3,216,,218,,1994,,,1,,,,,,,,,,,,,,,,,,,,,
3,216,,219,,1994,,,1,,,,,,,,,,,,,,,,,,,,,
3,217,,204,,1993,,,1,,,,,,,,,,,,,,,,,,,,,
3,217,,205,,1993,,,1,,,,,,,,,,,,,,,,,,,,,
3,217,,212,,1993,,,2,,,,,,,,,,,,,,,,,,,,,
3,217,,214,,1993,,,1,,,,,,,,,,,,,,,,,,,,,
3,217,,215,,1993,,,1,,,,,,,,,,,,,,,,,,,,,
3,217,,216,,1993,,,1,,,,,,,,,,,,,,,,,,,,,
3,217,,218,,1993,,,2,,,,,,,,,,,,,,,,,,,,,
3,217,,219,,1993,,,2,,,,,,,,,,,,,,,,,,,,,
3,218,,204,,1992,,,1,,,,,,,,,,,,,,,,,,,,,
3,218,,205,,1992,,,1,,,,,,,,,,,,,,,,,,,,,
3,218,,206,,1992,,,1,,,,,,,,,,,,,,,,,,,,,
3,218,,207,,1992,,,1,,,,,,,,,,,,,,,,,,,,,
3,218,,209,,1992,,,1,,,,,,,,,,,,,,,,,,,,,
3,218,,211,,1992,,,1,,,,,,,,,,,,,,,,,,,,,
3,218,,212,,1992,,,2,,,,,,,,,,,,,,,,,,,,,
3,218,,213,,1992,,,1,,,,,,,,,,,,,,,,,,,,,
3,218,,214,,1992,,,1,,,,,,,,,,,,,,,,,,,,,
3,218,,215,,1992,,,1,,,,,,,,,,,,,,,,,,,,,
3,218,,216,,1992,,,1,,,,,,,,,,,,,,,,,,,,,
3,218,,217,,1992,,,2,,,,,,,,,,,,,,,,,,,,,
3,218,,219,,1992,,,1,,,,,,,,,,,,,,,,,,,,,
3,219,,204,,1992,,,1,,,,,,,,,,,,,,,,,,,,,
3,219,,205,,1992,,,1,,,,,,,,,,,,,,,,,,,,,
3,219,,207,,1992,,,2,,,,,,,,,,,,,,,,,,,,,
3,219,,211,,1992,,,2,,,,,,,,,,,,,,,,,,,,,
3,219,,214,,1992,,,1,,,,,,,,,,,,,,,,,,,,,
3,219,,215,,1992,,,1,,,,,,,,,,,,,,,,,,,,,
3,219,,216,,1992,,,1,,,,,,,,,,,,,,,,,,,,,
3,219,,217,,1992,,,2,,,,,,,,,,,,,,,,,,,,,
3,219,,218,,1992,,,1,,,,,,,,,,,,,,,,,,,,,
3,220,,205,,1993,,,1,,,,,,,,,,,,,,,,,,,,,
3,220,,207,,1993,,,1,,,,,,,,,,,,,,,,,,,,,
3,220,,221,,1993,,,2,,,,,,,,,,,,,,,,,,,,,
3,221,,205,,1993,,,1,,,,,,,,,,,,,,,,,,,,,
3,221,,207,,1993,,,1,,,,,,,,,,,,,,,,,,,,,
3,221,,220,,1993,,,2,,,,,,,,,,,,,,,,,,,,,
4,222,4,223,,1992,1995,,,1,,,,,,,,,,,,,,,,,,,,
4,222,4,224,,1992,1995,,,1,,,,,,,,,,,,,,,,,,,,
4,222,4,225,,1992,1995,,,1,,,,,,,,,,,,,,,,,,,,
4,222,4,226,,1995,1995,,,1,,,,,,,,,,,,,,,,,,,,
4,223,5 (3),222,,1992,1997,,,1,,,,,,,,,,,,,,,,,,,,
4,223,5 (3),224,,1992,1997,,,1,,,,,,,,,,,,,,,,,,,,
